"id","city","state_code","state_name","country","lat","lng"
"64b2c0b3-80cb-4ce1-8a69-d5633c8a9323","Aaronsburg","PA","Pennsylvania","US","40.876944","-77.387977"
"6b90cb5b-141a-4c88-a412-ed81ec6f48bd","Abbeville","AL","Alabama","US","31.575479","-85.279044"
"5366269e-3be2-4b34-9581-ae5ccf6c0dc1","Abbeville","GA","Georgia","US","31.964840","-83.306845"
"5f270f85-9563-48ad-9afb-676847711e57","Abbeville","LA","Louisiana","US","29.958828","-92.142655"
"7789ba7e-f79b-4819-a5d8-93c5cb4a84a3","Abbeville","MS","Mississippi","US","34.455553","-89.568835"
"cf783034-1dd9-4f7f-a751-5bccd9c52a6a","Abbeville","SC","""South Carolina""","US","34.181860","-82.378452"
"d91ea38c-24dc-463f-b498-17998a3b1187","Abbot","ME","Maine","US","45.279838","-69.525140"
"31eb169a-866a-4dc6-af5e-a9470b419114","Abbotsford","WI","Wisconsin","US","44.964057","-90.299438"
"919e4a14-890b-4e40-a0cc-23b238236581","Abbott","TX","Texas","US","31.891642","-97.067146"
"8c06794e-9809-4c98-a400-3927852bbd0e","Abbottstown","PA","Pennsylvania","US","39.888099","-76.993077"
"d80c00b3-2b22-46a5-8a50-cd70eb72e339","Abbyville","KS","Kansas","US","37.962597","-98.207103"
"6613e5d4-e083-4b24-ba14-3189cc1539cc","Abell","MD","Maryland","US","38.249554","-76.744104"
"b1e3bffb-cef8-44b0-8b5e-c537d955a55b","Abercrombie","ND","""North Dakota""","US","46.447778","-96.730000"
"6c8843d7-bfc1-46ab-ad93-df153a48f310","Aberdeen","ID","Idaho","US","42.976717","-112.818124"
"a7a879be-787b-4a77-a583-1d10b8efc0c1","Aberdeen","KY","Kentucky","US","37.253889","-86.681667"
"116aa4e9-ec4a-4a42-b80a-67d8a89f55ab","Aberdeen","MD","Maryland","US","39.510886","-76.180540"
"f879fcdc-5fc2-4758-bdfd-1d3d6e77f1a3","Aberdeen","MS","Mississippi","US","33.828439","-88.538033"
"32d7d2bc-fda1-48cb-8402-6f3e240efc08","Aberdeen","NC","""North Carolina""","US","35.121641","-79.445039"
"c5a44eb2-5c07-4c50-b3ac-91cdc87f46df","Aberdeen","OH","Ohio","US","38.670864","-83.763723"
"40e0cfb8-2426-4ce6-abd0-e1142ee82cb6","Aberdeen","SD","""South Dakota""","US","45.466109","-98.485642"
"0b2c5aa1-412e-4dbd-b3ee-751190fa9cbc","Aberdeen","WA","Washington","US","46.984293","-123.796290"
"aa0aba36-1e75-4411-ae73-2e7bcb8fd9ac","Aberdeen Proving Ground","MD","Maryland","US","39.472434","-76.130295"
"4bec4687-f8ac-46ef-97e7-b6b32a7697b7","Abernant","AL","Alabama","US","33.290278","-87.198056"
"ddc43ede-1857-4826-96b1-a60ca57a646f","Abernathy","TX","Texas","US","33.849961","-101.861111"
"499cfeb5-64a8-4d00-9ba7-f3f029800f35","Abie","NE","Nebraska","US","41.347901","-96.956282"
"377f8559-3b61-439a-a6e4-3c1f26cc6e81","Abilene","KS","Kansas","US","38.937144","-97.206320"
"4ada2b5d-a0af-4eca-88d0-b2abc010d419","Abilene","TX","Texas","US","32.468155","-99.718208"
"c4eaf50d-ced2-4572-9822-53763b2f7018","Abingdon","IL","Illinois","US","40.802312","-90.400898"
"9f15d5e7-d21a-4396-8320-b5f23986546b","Abingdon","MD","Maryland","US","39.474440","-76.299726"
"b547af5a-461a-43ab-af20-f2177ded4fe6","Abingdon","VA","Virginia","US","36.691644","-82.019989"
"795bcf6c-ca32-4a0f-ac2c-b62c6864a9ea","Abington","CT","Connecticut","US","41.860556","-72.007222"
"0ad1cafa-bda5-4b4a-bafa-fffdbf666839","Abington","MA","Massachusetts","US","42.116715","-70.954293"
"674535c3-cd07-4c77-8365-8a26626b66b8","Abington","PA","Pennsylvania","US","40.128141","-75.128918"
"12123384-07aa-41cb-9f23-095126e206fc","Abiquiu","NM","""New Mexico""","US","36.176923","-106.244859"
"e8caba94-eff1-4d19-b7d6-f1cb7c884a7f","Abita Springs","LA","Louisiana","US","30.483696","-90.004072"
"4b5efdfb-98a2-4264-8eee-bcf1cb12fee0","Abrams","WI","Wisconsin","US","44.786930","-88.057101"
"37191587-7e5f-427f-a826-4326b777bc4e","Absaraka","ND","""North Dakota""","US","47.014359","-97.388769"
"58d8e32c-68f7-4a7b-8127-9ae6b6169e39","Absarokee","MT","Montana","US","45.515356","-109.469171"
"ca3c1676-a8ab-490f-9ec1-5c5c6e1f972c","Absecon","NJ","""New Jersey""","US","39.462368","-74.503106"
"de4438b4-1372-4e7f-85b9-ff32e4a9e1a4","Acampo","CA","California","US","38.200413","-121.218576"
"5823c875-28a8-4f5b-a428-b87d6dd6f335","Acapulco","GRO","Guerrero","MX","16.853100","-99.823700"
"b6d0a716-14bd-4f99-af9f-cd691501168d","Accident","MD","Maryland","US","39.635504","-79.308467"
"6c12dd59-f88a-4f0a-81e8-6966a3de7526","Accokeek","MD","Maryland","US","38.671992","-77.016217"
"e3c6bc81-61c7-4ae5-8637-45259709fa65","Accomac","VA","Virginia","US","37.715880","-75.680272"
"44831e83-e466-43a4-a7dd-0bdac617c816","Accord","MA","Massachusetts","US","42.174700","-70.887100"
"ea1ecb0e-ab3c-4a87-ad7e-9ed788f8eb07","Accord","NY","""New York""","US","41.808308","-74.235336"
"e0762271-b98e-428d-8f57-0f604a3ea1b6","Accoville","WV","""West Virginia""","US","37.768611","-81.837222"
"60b46941-ef5d-4b32-aa36-75249f6c0cf0","Ace","TX","Texas","US","30.536111","-94.824167"
"ca86c3be-1154-48a4-9e5c-9fff926c9986","Achille","OK","Oklahoma","US","33.833333","-96.386944"
"1a92f740-ae1c-4537-beed-28079a5720c2","Achilles","VA","Virginia","US","37.280000","-76.440556"
"4014a107-1846-4ab9-82b7-340da4be773f","Ackerly","TX","Texas","US","32.609085","-101.795132"
"a086e135-4565-45b8-af70-f4c15e04a9cb","Ackerman","MS","Mississippi","US","33.351684","-89.201390"
"d10755ae-3470-4d77-9a20-f7f45f36a3fb","Ackermanville","PA","Pennsylvania","US","40.864800","-75.207300"
"230887c3-cf73-47a8-a0ca-7597c7350eb5","Ackley","IA","Iowa","US","42.552722","-93.060835"
"7e205a6e-7403-4cfc-a1de-a56b770920ac","Ackworth","IA","Iowa","US","41.373720","-93.376719"
"6d37194c-5131-4685-8353-3e11f7686a48","Acme","LA","Louisiana","US","31.301618","-91.821563"
"57ef449c-96e6-4907-a13d-42b684a278c9","Acme","MI","Michigan","US","44.771944","-85.501389"
"9c2f4723-552e-4eaf-82c3-33f947ceb97c","Acme","PA","Pennsylvania","US","40.104891","-79.482747"
"a845c570-76fb-49a3-af15-dd36c3ebcc7a","Acme","WA","Washington","US","48.675248","-122.191391"
"d0a2e31a-682f-4ce0-a34f-f7fc466e0c2e","Acosta","PA","Pennsylvania","US","40.110278","-79.069167"
"aa46a3b6-a886-4feb-95cb-acc5809852d0","Acra","NY","""New York""","US","42.330367","-74.085723"
"2cf898c6-057d-4047-9a0d-b1c959480269","Acton","CA","California","US","34.483541","-118.195929"
"d77dcec5-8436-49da-a7fe-d659913d9144","Acton","MA","Massachusetts","US","42.475076","-71.448255"
"cf84cc77-9b22-4dcd-9174-c9a01646abc4","Acton","ME","Maine","US","43.549405","-70.930687"
"ddb0020b-4f89-4f7d-b5ad-49e6e08ea832","Acton","MT","Montana","US","45.936997","-108.680975"
"f06dab58-aa06-4b13-a053-3e6c20525766","Acushnet","MA","Massachusetts","US","41.699700","-70.908652"
"49bfaf58-6966-40db-b44e-453ac00aca17","Acworth","GA","Georgia","US","34.065833","-84.676944"
"8fc2a175-e0a7-49ab-9f28-8b492b94a79c","Acworth","NH","""New Hampshire""","US","43.217778","-72.292500"
"296d7971-336c-49f4-b88f-f9e970d2085f","Ada","MI","Michigan","US","42.956610","-85.480959"
"79e9c492-514f-4025-83d4-bdecdd1528f3","Ada","MN","Minnesota","US","47.315597","-96.503569"
"5807b221-2918-46fe-b8f3-7c0172a76f4b","Ada","OH","Ohio","US","40.770931","-83.815402"
"e269f06b-d121-418e-b7b8-f49c6e419384","Ada","OK","Oklahoma","US","34.780044","-96.692360"
"3f47226a-0d1c-409a-b8f9-66a8452a6e02","Adah","PA","Pennsylvania","US","39.883101","-79.890827"
"88c2afe1-60c1-4351-a507-c709833c52f7","Adair","IA","Iowa","US","41.513687","-94.644363"
"25ee59cd-3bea-4891-80d4-b1bd73911e8d","Adair","IL","Illinois","US","40.385197","-90.503742"
"3d90f8a2-a025-4bd4-bbf3-c26c60a765d3","Adair","OK","Oklahoma","US","36.411453","-95.273199"
"9d76d5ed-45fb-4918-833d-f23945055d2b","Adairsville","GA","Georgia","US","34.359527","-84.917634"
"5e2122b0-4b6d-4a3f-9abe-243ed48b8d62","Adairville","KY","Kentucky","US","36.691385","-86.858523"
"643cc16e-b6a9-45ca-8bff-98c398c8643e","Adak","AK","Alaska","US","55.999722","-161.207778"
"862e8e6f-45d8-4e6a-94e2-7794a197794b","Adamant","VT","Vermont","US","44.357470","-72.504649"
"b12e6ba6-98f3-4de5-8f39-e32f89716f32","Adams","KY","Kentucky","US","37.991375","-82.702437"
"b0eb8abe-656b-41af-9b05-9f1881dc70cd","Adams","MA","Massachusetts","US","42.622319","-73.117225"
"4d38a991-0593-4186-8ce4-0a687e48b333","Adams","MN","Minnesota","US","43.559119","-92.730494"
"cb8beb8a-de8a-4fd4-8366-bbaf76d120ef","Adams","ND","""North Dakota""","US","48.422299","-98.086741"
"faf3eab8-a4e5-4388-9833-64d8658af3fb","Adams","NE","Nebraska","US","40.457571","-96.539560"
"55348d8a-3d60-40e4-b91a-60cad99030e0","Adams","NY","""New York""","US","43.816140","-76.054302"
"36b28038-a611-4002-a4e6-8b53c39e0622","Adams","OK","Oklahoma","US","36.756389","-101.076667"
"a737c3cd-81a7-4558-a1c3-16b3db9b9c03","Adams","OR","Oregon","US","45.749678","-118.617582"
"83deff28-d567-4962-8ff5-83bcacb26ff9","Adams","TN","Tennessee","US","36.558174","-87.122626"
"32c91e89-062b-417c-b6ef-482eb3cfeb2c","Adams","WI","Wisconsin","US","43.896688","-89.821869"
"cc5edf40-4ce1-4c2d-8bac-4900e9108ddb","Adams Basin","NY","""New York""","US","43.190644","-77.853905"
"7d5fc9d7-eb5c-4140-ba7b-4bd1752b23c2","Adams Center","NY","""New York""","US","43.863106","-76.004150"
"6a4ac9c9-4e0d-4c59-9b91-a024baea479b","Adams Run","SC","""South Carolina""","US","32.749318","-80.368197"
"74c1a4c8-9b28-4b80-acb0-7a01852d73eb","Adamsburg","PA","Pennsylvania","US","40.312577","-79.656469"
"224195e4-c80e-432b-9c84-9b72b178db5a","Adamstown","MD","Maryland","US","39.306452","-77.447693"
"d46483fd-e9e8-4004-a790-bece6b143ee8","Adamstown","PA","Pennsylvania","US","40.242992","-76.056542"
"bd283f68-8a3c-484d-97e4-550fffdeb0e6","Adamsville","AL","Alabama","US","33.588437","-86.959727"
"7836f5b4-9bc1-4928-bf84-6f0af346d667","Adamsville","OH","Ohio","US","40.079290","-81.871847"
"5a6e21b3-c335-463b-83b6-7314eb6f5b07","Adamsville","PA","Pennsylvania","US","41.506677","-80.376544"
"ce46fd8c-d64e-4774-b356-4bedb2cadd30","Adamsville","RI","""Rhode Island""","US","41.554444","-71.131667"
"4b9fcb61-b20a-4e1e-a00c-dea2c9d0bc32","Adamsville","TN","Tennessee","US","35.255610","-88.413367"
"346e74ed-1866-4e77-859b-7a70a53067d2","Addieville","IL","Illinois","US","38.360422","-89.522730"
"65b9e735-6f80-40b3-83b4-e120d4a53efb","Addington","OK","Oklahoma","US","34.244444","-97.966667"
"fa4f3e52-7bfb-4a28-a1f1-af6431c249d7","Addis","LA","Louisiana","US","30.355699","-91.261348"
"c542aec4-884c-4960-b55b-df3ab2f644ba","Addison","AL","Alabama","US","34.205571","-87.194766"
"c498ab3f-14dc-4a20-9889-d2f3ed2150a0","Addison","IL","Illinois","US","41.933509","-88.005400"
"00fa8edf-e533-4e59-bbe3-055933857869","Addison","ME","Maine","US","44.583038","-67.714573"
"9d052b48-e40c-4312-8ada-32f373235468","Addison","MI","Michigan","US","42.003604","-84.312229"
"161a8c69-2360-48c8-9f91-ff9e6957e79c","Addison","NY","""New York""","US","42.098250","-77.266027"
"13335995-54e7-4b92-91ab-0f02715ee607","Addison","PA","Pennsylvania","US","39.761195","-79.319334"
"af8e749a-2950-4d23-b95d-62e85fcfc308","Addison","TX","Texas","US","32.961667","-96.828889"
"d4bc4fde-e08f-43f0-be61-9d29c130bda6","Addy","WA","Washington","US","48.447690","-117.892383"
"cc2316c0-804d-4127-937f-80e7f8080a43","Addyston","OH","Ohio","US","39.137364","-84.709602"
"05b37fcc-2372-44a5-85e0-5c8845dc1711","Adel","GA","Georgia","US","31.125143","-83.421346"
"24ae69c7-fa3d-4e84-b042-9e9b24cd209c","Adel","IA","Iowa","US","41.622140","-94.037965"
"a00040ff-b0ac-4160-9d48-3ff9f7054b75","Adel","OR","Oregon","US","42.148697","-119.883291"
"93c8bf13-8f41-44fb-8d3e-21caf6b0d4f2","Adelanto","CA","California","US","34.584128","-117.424189"
"d9e976b6-8adf-46ee-ba2c-bc479f027be4","Adell","WI","Wisconsin","US","43.615071","-88.025394"
"9df17063-6dd4-4397-aeef-f15b279794a4","Adelphi","OH","Ohio","US","39.466667","-82.747222"
"b31ac2fd-0af8-4f54-99f1-2059f146dc6c","Adelphia","NJ","""New Jersey""","US","40.218056","-74.256667"
"755f12b7-eed1-4890-925d-6363fd9d1538","Adena","OH","Ohio","US","40.212581","-80.881538"
"9fd86ad7-8b1e-458c-bbfe-112faabf80e0","Adger","AL","Alabama","US","33.434277","-87.167455"
"8232caf8-2dbf-40a2-aaba-c4fadaa9df20","Adin","CA","California","US","41.217510","-120.943193"
"d46a55d2-797f-4975-9ff7-2b7f054deb96","Adirondack","NY","""New York""","US","43.716479","-73.782486"
"ba6947f0-d4fe-45a7-abae-d8e492baf0ec","Adjuntas","PR","""Puerto Rico""","US","18.178800","-66.751600"
"b467a734-34fc-41be-bcca-1ec507313ef5","Adkins","TX","Texas","US","29.380542","-98.265040"
"d136be67-6de8-4587-b644-fb8e32758a41","Admire","KS","Kansas","US","38.639297","-96.101657"
"b5bc1c42-dae5-4de1-8ab0-703bb1945683","Adna","WA","Washington","US","46.629167","-123.060000"
"730ddc98-2976-422d-af39-beb9f1010527","Adolph","MN","Minnesota","US","46.841000","-92.220100"
"f6e631a8-0ec1-46d1-a9b6-96e2786a820f","Adolphus","KY","Kentucky","US","36.677486","-86.263596"
"3975c74a-410f-4de4-baf5-d66427a5514d","Adona","AR","Arkansas","US","35.046956","-92.903325"
"ee53a71f-693a-4b69-a732-5e23b4609011","Adrian","GA","Georgia","US","32.563505","-82.569508"
"9de3e126-b61f-4ec6-87ed-3d4329a2e72e","Adrian","MI","Michigan","US","41.900516","-84.044556"
"20d5fb49-7633-4db8-81c2-f842c8e11390","Adrian","MN","Minnesota","US","43.619683","-95.927261"
"9ac47bf3-5df8-4772-9372-ef52fa57509a","Adrian","MO","Missouri","US","38.412473","-94.368336"
"54c5685d-8aee-43cf-84f4-6a1c5bd46024","Adrian","OR","Oregon","US","43.653712","-117.060193"
"b91a9bfb-6b08-4c69-a68e-86fdcf0d1b5c","Adrian","PA","Pennsylvania","US","40.904902","-79.507444"
"fa92fe86-4a09-4b1d-97c3-3c4b00f6c701","Adrian","TX","Texas","US","35.275807","-102.696990"
"a982e314-6823-42fd-bc43-ca89cc3d449a","Adrian","WV","""West Virginia""","US","38.913422","-80.288663"
"da760496-5f00-4567-a99e-39818d3081ae","Advance","IN","Indiana","US","39.995833","-86.620000"
"6f36126b-07da-4201-9986-82f4001dff67","Advance","MO","Missouri","US","37.092219","-89.910614"
"b37af3df-43a7-4dab-829c-df5b7c8cfb23","Advance","NC","""North Carolina""","US","36.006496","-80.446301"
"22e9fee9-4c61-4568-ae3d-a3e33af7cbe2","Advent","WV","""West Virginia""","US","38.623595","-81.572063"
"c6f4acb6-36c9-4e38-8cbb-8c902e3394a5","Afton","IA","Iowa","US","41.040146","-94.194044"
"f7d2073a-366b-4e1b-81e6-163c1d505324","Afton","MI","Michigan","US","45.363684","-84.469453"
"83ba7114-6f9f-460a-ac2d-77d4b54d1a65","Afton","MN","Minnesota","US","44.869650","-92.823358"
"973e7b60-f8c2-48b1-ab5f-9e4057528b0c","Afton","NY","""New York""","US","42.241737","-75.536604"
"f2904346-3d8f-4864-909e-d5c4d25fed0d","Afton","OK","Oklahoma","US","36.630072","-94.907491"
"cd28d0a4-2540-4a76-9331-d609270ff14c","Afton","TN","Tennessee","US","36.204166","-82.746667"
"d7b73993-322b-4695-a574-47ca01c95e0d","Afton","TX","Texas","US","33.771837","-100.802131"
"d48c6ed5-3458-47b0-aa5d-b6d76b4e4060","Afton","VA","Virginia","US","37.962624","-78.841046"
"cd41cad5-f38d-4fab-b7fd-f2de0fbb45fa","Afton","WI","Wisconsin","US","42.603889","-89.071111"
"edfd3c6a-89f8-4b73-b343-6f1683cf8154","Afton","WY","Wyoming","US","42.712829","-110.941976"
"619436b9-428b-495b-b513-4b64e963ba4d","Agar","SD","""South Dakota""","US","44.839345","-100.071238"
"a7ed7f6e-54c0-4279-8961-ab88133b979c","Agate","CO","Colorado","US","39.420256","-103.984575"
"d0497fca-1c47-4c41-b655-456f799b3a2f","Agate","ND","""North Dakota""","US","48.622778","-99.492778"
"38822be7-637a-4beb-aace-d6811fbcf803","Agawam","MA","Massachusetts","US","42.070206","-72.622739"
"08f1137e-945d-45f6-9bcc-50cf5e38a416","Agency","IA","Iowa","US","40.995693","-92.316231"
"107c6aa0-49ce-4781-8410-35d00e687b69","Agency","MO","Missouri","US","39.666229","-94.717017"
"7182faac-e999-46a4-8813-1345086c99c3","Agenda","KS","Kansas","US","39.702868","-97.426983"
"09cf4e99-5aee-4fe4-87e7-19f13848f03c","Ages Brookside","KY","Kentucky","US","36.840734","-83.235294"
"6fae7fff-feaa-4017-bb3b-297e9894c7ee","Agness","OR","Oregon","US","42.574788","-124.064769"
"ac530e92-26cc-436e-862d-7fa651093fab","Agoura Hills","CA","California","US","34.157163","-118.757180"
"4641e787-8e20-4a3a-8727-c4205e90a761","Agra","KS","Kansas","US","39.803701","-99.125543"
"2d371e48-a808-447c-b2db-79a516eb354a","Agra","OK","Oklahoma","US","35.882548","-96.877940"
"f8da0cc4-1ed7-4046-99fc-8d56b44ddca8","Agua Dulce","TX","Texas","US","27.781389","-97.908333"
"21aac5fc-f0fd-4afa-ae2c-15714844855f","Agua Prieta","SON","Sonora","MX","31.325800","-109.549200"
"c77f2a71-9c9a-4db0-b2f5-427374a9f60c","Aguada","PR","""Puerto Rico""","US","18.381389","-67.188611"
"68b6db5a-b225-4dfd-894a-5efb549d2b59","Aguadilla","PR","""Puerto Rico""","US","18.455400","-67.130800"
"36bc6f2c-8422-4968-b417-377fd91bf5d5","Aguanga","CA","California","US","33.447306","-116.799693"
"11dcc9c0-dd64-4ea1-9f01-56e0121d9c75","Aguas Buenas","PR","""Puerto Rico""","US","18.258333","-66.105000"
"d1f2eef3-f5ad-4338-ae80-c13b66610c2b","Aguascalientes","AGU","Aguascalientes","MX","21.881800","-102.291600"
"d2e42775-a497-4c18-b4bb-b0da4b1e40d4","Aguila","AZ","Arizona","US","33.942778","-113.173333"
"63625fab-8a3c-4bd7-b2b1-9dc342beab70","Aguilar","CO","Colorado","US","37.393304","-104.676926"
"d04b8514-75bd-4754-9098-bd508e864147","Aguirre","PR","""Puerto Rico""","US","18.250000","-66.103056"
"dabad152-13c9-489c-bf91-db2dba3e2542","Ah Gwah Ching","MN","Minnesota","US","46.242778","-93.274722"
"7bd42d51-aab5-4e34-897c-a18907f9d1ac","Ahmeek","MI","Michigan","US","47.298889","-88.396389"
"23af84f2-d73b-4b7d-916c-1585d04e648a","Ahoskie","NC","""North Carolina""","US","36.295737","-76.996632"
"c3c9a772-a907-4354-bc58-f1639c776a01","Ahsahka","ID","Idaho","US","46.510318","-116.371537"
"90b98095-7e2b-4800-87b3-a8be23775670","Ahwahnee","CA","California","US","37.407631","-119.723251"
"7a7a72c8-aef8-42f9-9aa0-2d4dca8da8a2","Aibonito","PR","""Puerto Rico""","US","18.141667","-66.265000"
"3f17fb7c-f259-4015-a544-e318c1121520","Aiea","HI","Hawaii","US","21.390795","-157.933237"
"9db0f507-2d40-4574-8c29-01c313de7431","Aiken","SC","""South Carolina""","US","33.553024","-81.719429"
"5624644d-66cb-4ab9-94e2-b76f8f4ac87e","Aiken","TX","Texas","US","34.142222","-101.525278"
"a10702df-4421-4543-a75b-7952e9f372b8","Ailey","GA","Georgia","US","32.214262","-82.476190"
"d180db65-d4b8-4d3c-ba85-a686bc5eaef7","Aimwell","LA","Louisiana","US","31.761898","-91.992491"
"1b0d1545-da59-4224-9507-cd4c1a09ce21","Ainsworth","IA","Iowa","US","41.320226","-91.547173"
"2250da66-22b1-4ee1-8aaf-53375da0df39","Ainsworth","NE","Nebraska","US","42.540270","-99.861491"
"9e2ca046-0e57-44a3-aa87-b6513e2d8676","Airville","PA","Pennsylvania","US","39.821012","-76.401179"
"45666aca-38fd-4947-9821-69ba61e39dd1","Airway Heights","WA","Washington","US","47.644722","-117.592222"
"50cc1ca0-66e1-4a36-853b-eb79cabadf47","Aitkin","MN","Minnesota","US","46.479929","-93.645413"
"fc94cc7a-bd20-4111-9023-ec7140552d11","Ajo","AZ","Arizona","US","32.373485","-112.858681"
"b13fcaa9-df75-4c1e-9b68-1c13999e360d","Akaska","SD","""South Dakota""","US","45.332447","-100.118614"
"ab8c7cca-d07c-4770-8c5c-7c5828f7eb0a","Akeley","MN","Minnesota","US","47.000987","-94.723430"
"754825d4-89f7-4492-ba01-953e66e1328f","Akers","LA","Louisiana","US","30.290000","-90.401667"
"4978b224-27da-4292-a6fe-c5c65952b3f7","Akiachak","AK","Alaska","US","60.891854","-161.392330"
"13bf4e5d-0cdb-44d1-975b-c771adae03ed","Akiak","AK","Alaska","US","60.890632","-161.199325"
"7ffdf03b-d32f-4241-adfb-d706b4291e5c","Akin","IL","Illinois","US","37.987778","-88.752222"
"10d1878f-9e30-4b8a-9d11-bf2c3833e19c","Akron","AL","Alabama","US","32.872354","-87.708558"
"cc3d3321-c2fe-4e84-ae65-6f2f61f6eeb0","Akron","CO","Colorado","US","40.180315","-103.225885"
"f57bf8ae-4c20-4867-a87f-b4ecfcb05867","Akron","IA","Iowa","US","42.835392","-96.522450"
"e3aab7bc-9fa9-4547-8ffd-d45e819a9ee2","Akron","IN","Indiana","US","41.038921","-86.039471"
"aa6cfc10-c390-4f3c-89af-7a111042be2b","Akron","MI","Michigan","US","43.584373","-83.539262"
"50605cda-8828-46ad-9de0-97dd4551fc09","Akron","NY","""New York""","US","43.024944","-78.508365"
"2d5cf6d4-01a0-430d-85db-4e77fd4b3360","Akron","OH","Ohio","US","41.044852","-81.520048"
"8ede367a-446e-4fd1-9640-c6de53aed56f","Akron","PA","Pennsylvania","US","40.157086","-76.205295"
"4ad3bb8b-4248-418f-9e02-1db21519aaca","Akutan","AK","Alaska","US","54.143012","-165.785368"
"052cd496-1789-41bf-bdd7-036b15eaa7bf","Alabaster","AL","Alabama","US","33.236868","-86.812861"
"43728597-a072-4e3b-833b-6a42e1ab5dcd","Alachua","FL","Florida","US","29.796996","-82.480531"
"e2c40436-a416-4fc6-ad07-26972df12838","Aladdin","WY","Wyoming","US","44.747331","-104.193140"
"e836a207-4fb4-40e9-a5ac-dd301b40c03f","Alakanuk","AK","Alaska","US","62.746967","-164.602280"
"bd22f3b1-20c3-45e9-9507-bf75cb1b8603","Alamance","NC","""North Carolina""","US","36.035000","-79.486111"
"358847fa-850d-43d2-a135-c746f32b1277","Alameda","CA","California","US","37.764783","-122.260516"
"4b1608e5-785a-4ac0-940c-98bf35b7f164","Alamo","CA","California","US","37.853695","-122.022868"
"d6d14b3e-5aca-4686-b937-01b37ada86e2","Alamo","GA","Georgia","US","32.132980","-82.794445"
"20f95481-57bf-47a4-a88e-bfb337de00fd","Alamo","IN","Indiana","US","39.981944","-87.057222"
"f30647eb-22ee-401c-8ba8-911497132b56","Alamo","ND","""North Dakota""","US","48.585803","-103.422154"
"c8f55558-5628-4342-a034-154190405fa2","Alamo","NV","Nevada","US","37.325866","-115.308032"
"d468919c-6c5b-417b-a3a2-89d805e89817","Alamo","TN","Tennessee","US","35.801697","-89.176465"
"6facc4c2-cf4d-43b9-9d00-e5db9758aaa9","Alamo","TX","Texas","US","26.190578","-98.116445"
"7a10208c-b914-4045-8892-01f7931c7b0c","Alamogordo","NM","""New Mexico""","US","32.893186","-105.948544"
"3363e823-a153-4360-96fb-6ba6145ed989","Alamosa","CO","Colorado","US","37.470274","-105.878602"
"beab92e9-c21c-40ec-8277-5a7ab6fa9255","Alanreed","TX","Texas","US","35.212500","-100.733889"
"f1fa0615-802a-45cd-b456-03849f3256ad","Alanson","MI","Michigan","US","45.440545","-84.792421"
"7b867bba-22ca-4ae7-bde1-e30b2ff02e5e","Alapaha","GA","Georgia","US","31.394027","-83.213210"
"b279f240-8f7d-478e-a9d4-cad426f562c9","Alba","MI","Michigan","US","44.974722","-84.968611"
"2d23785b-16c9-4c8e-8386-afbf6134e008","Alba","MO","Missouri","US","37.238333","-94.417222"
"70a51b14-3be5-4cb9-b203-c6365f09fa9c","Alba","PA","Pennsylvania","US","41.705000","-76.828611"
"1e22304e-a78e-4efb-94f7-458e813730bf","Alba","TX","Texas","US","32.765235","-95.597102"
"a063f1a6-cc04-4004-aa3b-e7c67f386966","Albany","CA","California","US","37.890045","-122.295394"
"700d9ea7-70ca-4f6d-9d88-82ab9e40df45","Albany","GA","Georgia","US","31.567783","-84.161923"
"90a592d9-9a98-41ac-9dcc-6d708254b352","Albany","IL","Illinois","US","41.765874","-90.208051"
"0f494192-9ef7-43c4-afd0-97f350708506","Albany","IN","Indiana","US","40.292049","-85.257987"
"5c13788a-6be2-405e-acd3-7cdd38cc0930","Albany","KY","Kentucky","US","36.685690","-85.140677"
"07c875bc-d80a-412e-94ee-80b0b529eaab","Albany","LA","Louisiana","US","30.514872","-90.596415"
"34dc69bc-c8ce-4e66-85df-23d5c3e0f50f","Albany","MN","Minnesota","US","45.615114","-94.574022"
"6bfa2796-7c21-461a-be7f-0e8f7bf9ff74","Albany","MO","Missouri","US","40.251282","-94.326977"
"108dc17f-fb37-49b7-ac90-34687c5c4d25","Albany","NY","""New York""","US","42.652500","-73.756600"
"d172fcd8-6837-42bf-80c0-eaa169dd85a4","Albany","OH","Ohio","US","39.209664","-82.217727"
"78ab6cb7-9ad9-4d5e-8a0c-1f71cedc9a91","Albany","OK","Oklahoma","US","33.881389","-96.162500"
"0eb81c75-27af-44cb-8e26-1840b1a483f7","Albany","OR","Oregon","US","44.627722","-123.094409"
"b0eecfdd-1284-43a2-bd4a-70887e0fac99","Albany","TX","Texas","US","32.719005","-99.319581"
"0e4f6f2e-d35d-4069-9bec-0347c23cad60","Albany","VT","Vermont","US","44.734427","-72.341810"
"e84f6590-2c93-4e64-9089-7fcddd2eddef","Albany","WI","Wisconsin","US","42.715535","-89.435695"
"55265136-2758-4be9-90da-431ad79899d0","Albemarle","NC","""North Carolina""","US","35.357276","-80.204363"
"ee5570c6-db4e-4b56-a894-145163a3ceb2","Albers","IL","Illinois","US","38.531955","-89.620151"
"64309c3c-2654-4333-aa2b-7c8fb3c01a6b","Albert","KS","Kansas","US","38.475758","-98.980714"
"8b6b3129-f1a3-4534-8f4b-dc2f6a30fed8","Albert","OK","Oklahoma","US","35.232778","-98.411111"
"78c7ec70-35ff-43c4-9f34-4baeb0b2c823","Albert City","IA","Iowa","US","42.778403","-94.982380"
